"video_id","channel_title","channel_id","video_publish_date","video_title","video_description","video_category","video_view_count","video_comment_count","video_like_count","video_dislike_count","video_tags"
"gVgF1yNHpm8","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-12,"Minsa informa sobre investigación de vacunación con jeringas vacías","#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",2580,28,25,NA,"RPP|RPP Noticias|Noticias Peru|Perú|rpp|Programas peruanos|Programas del Perú|Noticias del Perú|coronavirus peru|estado de emergencia peru|COVID-19 en Perú|cuarentena peru|francisco sagasti|segunda ola|vacuna covid|sinopharm|vacunación peru"
"rzMBbsRy2aM","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-12,"COVID-19: Este jueves presentarán protocolo de vacunación","Minsa informó que este jueves se revela resultado del informe sobre vacunación con jeringas vacías y presentan el protocolo de vacunación.


SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",3131,36,23,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Sagasti hoy|Casos de coronavirus hoy|casos covid hoy|elecciones 2021|segunda vuelta|resultados onpe|pedro castillo|Keiko Fujimori noticias|Perú Libre|Minsa|vacunación con jeringas vacías|protocolo de vacunación"
"USWmsSEsn5M","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-14,"Víctor Zamora: “Los criterios para vacunar son dos: la edad y por función”","“El MINSA ha hecho muy bien de conformar una comisión de ética quien decide quien debe vacunarse o no y este es el caso de los deportistas”, sostuvo en RPP el exministro de Salud, Víctor Zamora. 

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",3362,71,21,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Sagasti hoy|Casos de coronavirus hoy|casos covid hoy|elecciones 2021|MINSA|comisión de ética|exministro de Salud|Víctor Zamora|SELECCIÓN PERUANA|RICARDO GARECA|LA VIDENA|OBLITAS|JUGADORES VACUNA"
"WdWGvZxjb6I","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-15,"Óscar Chiri: “Nuestro plazo para inmunización total de la delegación era el 15 de mayo”","“Pedimos que con el stock que el MINSA tuviera, se viera la posibilidad de vacunar a nuestra delegación”, sostuvo en RPP Noticias Oscar Chiri, secretario general de la FPF.

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",10709,65,37,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Sagasti hoy|Casos de coronavirus hoy|casos covid hoy|elecciones 2021|segunda vuelta|resultados onpe|pedro castillo|Keiko Fujimori noticias|dfederacion peruana|vacunas a jugadores|selección peruana vacunas|ricardo gareca|oscar chiri|minsa|oscar ugarte"
"ehEF574K0i0","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-15,"José Recoba: “La vacuna de Sinopharm, al igual que las demás vacunas, son seguras”","El integrante del equipo técnico en temas de salud de Fuerza Popular, José Recoba, sostuvo que se gestionará más ingresos de vacunas.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",11906,137,98,NA,"RPP|RPP Noticias|Noticias Peru|Perú|rpp|Programas peruanos|Programas del Perú|Noticias del Perú|coronavirus peru|estado de emergencia peru|COVID-19 en Perú|cuarentena peru|francisco sagasti|segunda ola|vacuna covid|sinopharm|vacunación peru"
"vO_gK6rvpbM","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-18,"Sinopharm: ¿Cuándo iniciará la vacunación de los voluntarios de los ensayos clínicos fase 3?","Sergio Recuenco, investigador principal de los ensayos clínicos de Sinopharm en UPCH, comentó que el próximo 24 de mayo se dará inicio a la vacunación de los voluntarios que recibieron placebo y quienes recibieron la vacuna con la cepa de Wuhan, en total 8000 voluntarios.



#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",801,6,5,NA,"RPP|RPP Noticias|Noticias Peru|Perú|rpp|Programas peruanos|Programas del Perú|Noticias del Perú|coronavirus peru|estado de emergencia peru|COVID-19 en Perú|cuarentena peru|francisco sagasti|segunda ola|vacuna covid|sinopharm|vacunación peru"
"N_RL2TfKV24","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-19,"Investigadora de ensayo CureVac: “en Perú, 8 centro de investigación enroló a 7500 voluntarios”","“Actualmente, a nivel global se esta terminando la fase 3 (fase química) en la que evaluamos la eficacia y seguridad de la vacuna”, sostuvo en RPP Theresa Ochoa, directora del Instituto de Medicina Tropical Alexander Von Humboldt de la UPCH, investigadora a cargo del ensayo de la vacuna CureVac en Perú. 

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",3858,8,66,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Sagasti hoy|resultados onpe|pedro castillo|Keiko Fujimori noticias|Perú Libre|virtual congresista|Fuerza Popular|estudio adolescentes|estudio vacuna adolescentes|vacuna curevac|curevac adolescentes"
"9QPy8M_Ldmk","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-19,"Combinar las vacunas de AstraZeneca y Pfizer es seguro y eficaz, según estudio","El Dr. Elmer Huerta comentó un estudio que realizó el Instituto de Salud Carlos III donde determinaron que combinar estas vacunas es seguro y eficaz.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",7836,33,90,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"_wupH82gCVs","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-21,"Minsa iniciará esta semana vacunación de personas con enfermedades raras, mentales y con trasplante","La genetista Milagros Dueñas explicó por qué los pacientes con enfermedades raras tienen mayor riesgo a contagiarse con la COVID-19.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",3371,21,38,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"_gH_z56WlnU","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-21,"Ugarte: “Personas con cáncer, diabetes, hipertensión y gestantes están previstas a ser vacunadas”","“A partir del domingo llegaran a todas las regiones equipos de gestión del MINSA para apoyarlos en su plan regional”, sostuvo en RPP el ministro de Salud, Oscar Ugarte. 

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",8844,16,55,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Sagasti hoy|Casos de coronavirus hoy|casos covid hoy|elecciones 2021|segunda vuelta|resultados onpe|pedro castillo|Keiko Fujimori|MINISTRO DE SALUD|OSCAR UGARTE|MINSA|VACUNAS A GESTANTES"
"n5B0p23OBxk","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-25,"Voluntario Sinopharm: “Aún luego de recibir la vacuna seguimos con las medidas de bioseguridad”","Ayer empezó el proceso de vacunación de los voluntarios del ensayo de la vacuna Sinopharm en Perú ¿cómo ha sido esta experiencia para los voluntarios? Jorge Arbulú y Yasser Silva, voluntarios de este ensayo nos cuentas su experiencia. 

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",3259,21,22,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Noticias del Perú|coronavirus en Perú|Sagasti hoy|Casos de coronavirus hoy|casos covid hoy|elecciones 2021|segunda vuelta|resultados onpe|pedro castillo|Keiko Fujimori noticias|Perú Libre|virtual congresista|Fuerza Popular|variante C37|Pedro Romero|biólogo molecular|UPCH|variante c.37"
"KwBrxIPY1Bc","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-26,"instituto Nacional de Salud (INS) del Minsa identifica variante C37 con plataforma robótica","#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1307,0,15,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"Aao0FFpTLFo","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-29,"Dos vacunas de Sinopharm contra el COVID-19 son efectivas, señala estudio","Las lecturas se basaron en cálculos sobre 142 casos sintomáticos en un ensayo que involucró a más de 40,000 participantes, con 26 inyectados con la vacuna de la unidad de Wuhan y 21 con la de Pekín.


#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",6043,63,73,NA,"RPP|RPP Noticias|Noticias Peru|Perú|rpp|Programas peruanos|Programas del Perú|Noticias del Perú|coronavirus peru|estado de emergencia peru|COVID-19 en Perú|cuarentena peru|francisco sagasti|tercera ola|elecciones 2021|elecciones generales|debate|debsate equipos tecnicos|equipo técnico|keiko Fujimori|pedro castillo|fuerza popular|peru libre|vacuna covid|sinopharm|vacunación peru"
"KUHI2cqXP0A","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-05-29,"Mauricio Miranda: “Queremos lograr la mayor capacidad de vacunas”","El excandidato al congreso por Fuerza Popular, Mauricio Miranda, explicó las propuestas para el sector salud sobre el uso de la ivermectina y la aplicación de la vacuna Sinopharm.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",2189,19,25,NA,"RPP|RPP Noticias|Noticias Peru|Perú|rpp|Programas peruanos|Programas del Perú|Noticias del Perú|coronavirus peru|estado de emergencia peru|COVID-19 en Perú|cuarentena peru|francisco sagasti|tercera ola|elecciones 2021|elecciones generales|debate|debsate equipos tecnicos|equipo técnico|keiko Fujimori|pedro castillo|fuerza popular|peru libre|vacuna covid|sinopharm|vacunación peru"
"7JEQeqYc9-U","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-06-04,"¿Qué medidas debemos tomar para evitar contagiarnos este domingo de elecciones?","Mario Izquierdo, médico de familia del MINSA, nos brinda consejos para evitar contagios COVID-19 durante el día de las elecciones. 

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1538,14,27,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"qLgLbZy73gM","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-06-04,"Colegio Médico del Perú solicita tercera dosis de vacuna Sinopharm para personal médico","El comisionado del Colegio Médico del Perú, Augusto Tarazona, explicó las razones por las cuales solicitan una tercera dosis de vacuna para el personal de salud.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",5118,60,65,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"boAMGVAL7gw","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-06-08,"Minsa descarta demoras en vacunación entre julio y setiembre por supuesta falta de dosis","El viceministro de Salud Pública, Gustavo Rosell, descartó la versión respecto a que no llegarían vacunas entre julio y setiembre, lo que supuestamente iba a generar ‘un bache’ en las jornadas de vacunación.



#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",3286,2,11,NA,"RPP|RPP Noticias|Noticias Peru|Perú|rpp|Programas peruanos|Programas del Perú|Noticias del Perú|coronavirus peru|estado de emergencia peru|COVID-19 en Perú|cuarentena peru|francisco sagasti|tercera ola|elecciones 2021|elecciones generales|debate|debsate equipos tecnicos|equipo técnico|keiko Fujimori|pedro castillo|fuerza popular|peru libre|vacuna covid|sinopharm|vacunación peru"
"jMdTSvRXRZw","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-06-08,"Elecciones en el Perú: ¿Qué sucederá con el proceso de vacunación?","Gabriela Jiménez, directora de inmunizaciones del Minsa, explicó qué han planificado para garantizar el proceso de vacunación ante un eventual cambio de autoridades.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1545,3,10,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Plan de trabajo|Proceso de vacunación|Gabriela Jiménez|Directora de inmunizaciones del Minsa|Ministerio de Salud|Encendidos|Vacunación en el Perú"
"5hdMMgZ7tUo","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-06-15,"¿A partir de cuánto tiempo de embarazo se debe inocular la vacuna contra la COVID-19?","El ejecutivo del Minsa, Guillermo Atencio, explicó las condiciones que deben cumplir las gestantes mayores de  18 años para ser vacunadas.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",2175,1,10,NA,"RPP|RPP Noticias|Noticias Peru|Perú|rpp|Programas peruanos|Programas del Perú|Noticias del Perú|coronavirus peru|estado de emergencia peru|COVID-19 en Perú|cuarentena peru|francisco sagasti|tercera ola|elecciones 2021|elecciones generales|debate|debsate equipos tecnicos|equipo técnico|keiko Fujimori|pedro castillo|fuerza popular|peru libre|vacuna covid|sinopharm|vacunación peru"
"tWowwG2Gixk","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-06-18,"""Es un error"": Infectólogo advierte sobre el riesgo en las reuniones por el Día del Padre","Dr. Luis Pampa, infectólogo del INS Minsa, insta a no visitar a papás o abuelos incluso si estos ya han sido vacunados contra la COVID-19 ya que el riesgo de contagio sigue latente hasta que se logre un gran porcentaje de inmunización.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1494,5,12,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Día del Padre|Infectólogo|Minsa|Ministerio de Salud|Dr. Luis Pampa|Día del padre en Perú|Economía peruana|Reactivación económica"
